Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.18055555555555552,0.2857142857142857,0.5451505016722409,0.054794520547945216,,0.21301775147928997,0.5,0.3195876288659796,0.16872427983539096,0.5526315789473684
0.09374999999999996,0.5384615384615384,0.7892976588628764,0.1643835616438356,0.3875,,,0.6391752577319587,0.16872427983539096,
0.11458333333333333,0.37362637362637363,,,,0.8875739644970414,0.5,0.4536082474226806,,
,0.2857142857142857,0.6588628762541806,0.136986301369863,0.33749999999999997,0.47337278106508873,0.7499999999999858,0.525773195876289,0.19753086419753085,0.2236842105263157
0.18055555555555552,0.39560439560439553,0.3311036789297659,0.07876712328767121,0.34375,0.5325443786982249,,,0.13168724279835392,0.5263157894736841
0.21527777777777773,0.39560439560439553,0.0033444816053511753,0.0821917808219178,0.30000000000000004,0.5029585798816568,0.2499999999999858,0.329896907216495,0.16872427983539096,0.7105263157894737
0.2048611111111111,0.3186813186813186,0.05351170568561872,0.07876712328767121,0.2875,0.2899408284023669,,0.329896907216495,0.24691358024691368,0.9999999999999998
0.06944444444444443,0.39560439560439553,0.0568561872909699,0.07876712328767121,0.2875,0.3195266272189349,0.2499999999999858,0.2989690721649487,0.40740740740740744,0.5921052631578945
0.30555555555555547,0.2637362637362637,0.3411371237458194,0.1232876712328767,0.3125,0.485207100591716,0.5,0.3608247422680413,,0.21052631578947345
0.09374999999999996,0.7802197802197801,0.8929765886287625,0.10273972602739725,0.14375000000000002,0.33727810650887574,0.7499999999999858,0.12371134020618557,0.3539094650205762,0.26315789473684204
,0.46153846153846145,,0.19520547945205477,0.36875,0.668639053254438,,0.15463917525773185,,0.1578947368421051
0.22569444444444442,,0.36454849498327757,0.14041095890410957,0.26249999999999996,0.4497041420118343,0.5,0.38144329896907214,0.19753086419753085,0.17105263157894712
0.0833333333333333,0.3296703296703296,0.01672240802675585,0.0684931506849315,0.1375,0.11242603550295859,0.2499999999999858,0.2783505154639174,0.3662551440329218,0.5263157894736841
,0.3186813186813186,1.0,,0.5437500000000001,0.8224852071005918,1.0,,0.32921810699588483,0.21052631578947345
0.13888888888888884,0.3516483516483516,0.6722408026755854,0.1095890410958904,0.26249999999999996,,1.0,0.3711340206185567,0.31275720164609055,0.1315789473684208
,0.6153846153846154,0.7324414715719063,0.1541095890410959,0.19374999999999998,0.5147928994082841,0.7499999999999858,0.23711340206185572,0.2222222222222222,0.18421052631578938
0.10416666666666664,0.5494505494505494,0.4916387959866221,0.07876712328767121,0.61875,0.5443786982248522,,0.39175257731958757,,0.381578947368421
,0.3076923076923077,0.02675585284280936,0.136986301369863,0.275,0.6272189349112426,0.5,0.4948453608247423,0.48559670781893005,
0.21527777777777773,0.3186813186813186,0.10702341137123747,0.03767123287671233,0.275,0.30769230769230765,0.5,0.536082474226804,0.5267489711934157,0.5789473684210524
0.1875,0.2637362637362637,0.3511705685618729,0.08561643835616436,0.2,0.33727810650887574,0.5,0.6082474226804124,0.3662551440329218,0.5263157894736841
0.12499999999999996,0.3516483516483516,0.3411371237458194,0.04794520547945205,,0.21301775147928997,0.5,0.3711340206185567,0.4197530864197532,0.4999999999999998
0.2361111111111111,0.37362637362637363,0.26086956521739135,,,0.2485207100591716,0.5,,0.48559670781893005,0.6973684210526316
0.12499999999999996,0.41758241758241754,0.7491638795986623,,,,1.0,0.4536082474226806,0.3539094650205762,0.2894736842105261
0.361111111111111,0.2967032967032967,0.01672240802675585,0.1506849315068493,0.012500000000000004,0.3195266272189349,0.5,0.47422680412371143,0.37860082304526754,0.18421052631578938
0.22569444444444442,,0.006688963210702344,0.02054794520547945,0.39999999999999997,0.47337278106508873,0.2499999999999858,0.195876288659794,0.1152263374485597,0.605263157894737
0.0833333333333333,0.40659340659340654,0.020066889632107024,0.07876712328767121,0.125,0.17751479289940825,0.0,0.329896907216495,0.34156378600823056,0.8157894736842104
0.11458333333333333,0.3406593406593406,0.1605351170568562,0.02054794520547945,0.30000000000000004,0.4497041420118343,0.5,0.4123711340206184,0.2098765432098766,0.48684210526315774
0.2361111111111111,0.5494505494505494,0.09698996655518394,0.13013698630136988,,,0.5,0.4536082474226806,0.5390946502057613,0.3421052631578947
,0.45054945054945045,,0.1506849315068493,0.16875,0.5443786982248522,0.5,0.7010309278350517,0.5102880658436215,0.43421052631578916
0.47222222222222215,0.3846153846153845,,0.07191780821917809,,0.3195266272189349,0.2499999999999858,0.4948453608247423,0.44444444444444453,
0.013888888888888881,,0.2140468227424749,0.054794520547945216,0.30000000000000004,0.3195266272189349,0.5,0.7525773195876289,0.5925925925925928,0.7105263157894737
0.19444444444444442,0.3296703296703296,0.3712374581939799,0.058219178082191764,0.24375000000000002,,0.5,0.4536082474226806,0.30041152263374493,0.5263157894736841
0.038194444444444434,0.8131868131868131,0.043478260869565216,0.07534246575342465,0.14375000000000002,0.3846153846153846,0.5,0.4948453608247423,0.2880658436213992,0.381578947368421
0.09374999999999996,,0.6989966555183947,0.16095890410958905,0.34375,0.4970414201183432,0.7499999999999858,0.20618556701030943,,0.1315789473684208
0.2361111111111111,0.3296703296703296,0.0568561872909699,0.0684931506849315,0.3125,,0.2499999999999858,0.525773195876289,0.24691358024691368,0.8421052631578945
0.02777777777777775,0.40659340659340654,0.6454849498327759,0.10273972602739725,,0.30177514792899407,0.5,0.2989690721649487,0.4197530864197532,0.4736842105263155
0.1597222222222222,,0.17725752508361206,,0.7625,0.5325443786982249,,0.1752577319587627,0.47325102880658443,0.5789473684210524
,0.1758241758241758,0.3311036789297659,0.113013698630137,0.21875,0.42603550295857995,0.5,,0.31275720164609055,0.27631578947368407
0.2361111111111111,0.3296703296703296,0.0802675585284281,0.136986301369863,0.1375,0.3905325443786982,,0.3711340206185567,,0.8421052631578945
,0.46153846153846145,0.11036789297658864,0.06506849315068491,0.2375,0.21301775147928997,0.2499999999999858,0.536082474226804,0.23456790123456794,0.644736842105263
0.1597222222222222,0.3186813186813186,0.7692307692307693,0.1232876712328767,0.30000000000000004,,0.7499999999999858,0.4536082474226806,0.2880658436213992,
,0.40659340659340654,0.21739130434782608,0.07191780821917809,0.1875,,0.5,0.4123711340206184,0.27572016460905346,0.48684210526315774
,0.3296703296703296,0.7157190635451506,,0.4125,0.7248520710059172,1.0,,0.30041152263374493,
0.17013888888888884,0.3846153846153845,0.36789297658862874,0.15753424657534246,0.34375,0.6390532544378699,,0.40206185567010344,0.3539094650205762,0.26315789473684204
,,0.9966555183946488,0.1267123287671233,0.425,0.8461538461538463,1.0,0.20618556701030943,,
0.5694444444444443,0.2637362637362637,0.01672240802675585,0.09246575342465754,0.018750000000000003,0.1301775147928994,0.5,0.6288659793814433,0.1152263374485597,0.4210526315789471
,0.3076923076923077,0.030100334448160543,0.09246575342465754,0.06875,0.21301775147928997,0.5,0.4123711340206184,0.5514403292181072,0.5394736842105261
0.059027777777777776,0.43956043956043955,,0.0821917808219178,0.11875,0.2899408284023669,0.5,0.7010309278350517,0.24691358024691368,
0.3715277777777777,0.3076923076923077,0.1839464882943144,,0.32499999999999996,,,0.4948453608247423,0.31275720164609055,0.5723684210526314
0.392361111111111,0.19780219780219777,0.13377926421404684,0.1506849315068493,0.11875,0.4497041420118343,0.5,0.3711340206185567,0.3662551440329218,0.48684210526315774
0.22569444444444442,0.3516483516483516,0.7324414715719063,0.08561643835616436,0.018750000000000003,0.20118343195266275,0.5,,0.14403292181069965,0.7894736842105263
0.2048611111111111,0.2747252747252747,0.1605351170568562,0.1095890410958904,0.21875,,0.5,0.3608247422680413,0.2222222222222222,0.5263157894736841
0.059027777777777776,0.2967032967032967,0.5986622073578596,0.054794520547945216,0.29375,0.27218934911242604,0.5,0.39175257731958757,0.14403292181069965,0.48684210526315774
0.06944444444444443,0.39560439560439553,0.19732441471571904,0.10273972602739725,0.1875,0.2899408284023669,0.5,0.329896907216495,0.31275720164609055,0.26315789473684204
0.43749999999999994,0.21978021978021978,0.08361204013377926,0.1678082191780822,0.125,0.33136094674556216,0.5,0.4123711340206184,0.2222222222222222,0.21052631578947345
,0.2857142857142857,0.939799331103679,0.26712328767123283,,,1.0,0.4123711340206184,0.2098765432098766,
0.13888888888888884,0.6153846153846154,0.0033444816053511753,0.09931506849315067,0.35,0.44378698224852065,0.2499999999999858,0.40206185567010344,0.5102880658436215,0.2894736842105261
,0.2967032967032967,0.7859531772575251,0.07876712328767121,,0.41420118343195267,0.5,0.4226804123711343,0.27572016460905346,0.868421052631579
,0.37362637362637363,0.4481605351170569,0.13013698630136988,0.21250000000000002,0.47928994082840237,,0.4536082474226806,0.3662551440329218,0.18421052631578938
0.22569444444444442,0.8131868131868131,0.5284280936454849,0.09246575342465754,0.39375000000000004,0.4674556213017751,0.7499999999999858,0.2783505154639174,0.26337448559670784,0.11842105263157876
,0.3076923076923077,0.30434782608695654,,0.1875,0.27218934911242604,0.5,,0.4609053497942388,0.8026315789473684
,0.48351648351648346,0.8026755852842808,0.16095890410958905,0.29375,0.5443786982248522,,0.38144329896907214,0.3662551440329218,
0.17013888888888884,0.2967032967032967,0.18060200668896323,0.058219178082191764,0.1375,0.20118343195266275,0.2499999999999858,0.3711340206185567,0.2098765432098766,0.605263157894737
0.12499999999999996,0.2857142857142857,0.020066889632107024,0.09931506849315067,0.21250000000000002,0.6035502958579881,0.2499999999999858,0.2886597938144333,0.15637860082304533,0.5526315789473684
0.6041666666666665,0.25274725274725274,0.22408026755852842,0.07534246575342465,0.1375,0.3905325443786982,0.2499999999999858,0.670103092783505,0.32921810699588483,0.8421052631578945
0.13888888888888884,0.3626373626373626,,,0.17500000000000002,0.42603550295857995,0.5,0.4226804123711343,0.4609053497942388,0.26315789473684204
0.12499999999999996,0.41758241758241754,0.10702341137123747,0.5034246575342465,0.06875,,,0.20618556701030943,0.5390946502057613,0.5921052631578945
0.31597222222222215,0.25274725274725274,,0.136986301369863,0.17500000000000002,0.47337278106508873,0.5,0.47422680412371143,0.15637860082304533,0.3421052631578947
0.5486111111111109,0.07692307692307693,0.3311036789297659,,0.24375000000000002,0.4674556213017751,0.5,0.5567010309278353,0.4609053497942388,0.2894736842105261
0.13888888888888884,0.5054945054945055,0.03678929765886288,0.054794520547945216,0.21875,0.378698224852071,0.2499999999999858,0.463917525773196,0.31275720164609055,
0.12499999999999996,0.20879120879120877,0.19732441471571904,0.31506849315068497,0.1,0.3431952662721894,0.5,0.2783505154639174,0.27572016460905346,0.27631578947368407
0.10416666666666664,0.2967032967032967,0.020066889632107024,0.07191780821917809,0.125,0.15384615384615385,0.2499999999999858,0.38144329896907214,0.18106995884773663,0.644736842105263
,0.6483516483516483,0.0033444816053511753,0.5136986301369862,0.2875,0.40828402366863903,0.5,0.2989690721649487,0.19753086419753085,0.18421052631578938
0.11458333333333333,0.5714285714285714,0.30434782608695654,0.1232876712328767,0.2,0.37278106508875736,0.5,0.4536082474226806,,0.32894736842105265
0.361111111111111,0.3076923076923077,0.19732441471571904,0.11986301369863014,0.24375000000000002,0.2899408284023669,0.5,0.40206185567010344,,0.7368421052631577
0.07638888888888888,0.3186813186813186,0.0,0.10616438356164382,0.1375,0.15384615384615385,0.2499999999999858,0.5051546391752582,0.32921810699588483,0.32894736842105265
,0.5604395604395603,0.7759197324414716,,0.41874999999999996,,,,0.3662551440329218,0.18421052631578938
0.10416666666666664,0.3296703296703296,0.7157190635451506,0.15753424657534246,0.4125,0.7248520710059172,1.0,,0.30041152263374493,0.1578947368421051
,0.5494505494505494,0.6688963210702341,0.15753424657534246,,0.6568047337278107,0.7499999999999858,0.25773195876288657,0.31275720164609055,0.21052631578947345
0.2708333333333333,0.2637362637362637,0.0568561872909699,0.0958904109589041,,,0.5,0.5773195876288661,0.19753086419753085,0.5263157894736841
0.19444444444444442,0.39560439560439553,0.7391304347826086,0.1267123287671233,,0.5207100591715976,0.7499999999999858,0.38144329896907214,,
0.19444444444444442,0.15384615384615385,0.41806020066889626,0.06506849315068491,0.21875,0.4497041420118343,0.5,0.5051546391752582,0.27572016460905346,0.26315789473684204
,0.24175824175824173,0.8494983277591973,,0.2875,0.41420118343195267,,0.4536082474226806,0.5761316872427985,
0.11458333333333333,0.43956043956043955,,0.09931506849315067,0.64375,0.4674556213017751,,0.4536082474226806,0.946502057613169,0.631578947368421
0.19444444444444442,0.2637362637362637,0.08361204013377926,0.1095890410958904,,0.5088757396449705,0.5,0.4948453608247423,0.4320987654320988,
0.10416666666666664,0.3076923076923077,0.0903010033444816,0.06506849315068491,0.16875,0.21893491124260356,0.5,0.536082474226804,0.4197530864197532,0.605263157894737
,0.5824175824175823,0.42809364548494977,0.16095890410958905,0.26875,,0.7499999999999858,0.4123711340206184,0.27572016460905346,0.18421052631578938
0.1875,0.3296703296703296,0.010033444816053512,0.09246575342465754,0.125,0.1834319526627219,0.5,0.25773195876288657,0.4320987654320988,0.4736842105263155
0.392361111111111,0.23076923076923073,0.1705685618729097,0.07191780821917809,,0.23668639053254437,0.2499999999999858,0.4948453608247423,,0.868421052631579
0.18055555555555552,,0.9096989966555185,0.07191780821917809,,0.3431952662721894,1.0,0.3195876288659796,0.3950617283950618,0.21052631578947345
0.2534722222222222,,0.2675585284280937,0.11986301369863014,0.375,,0.5,,0.6296296296296298,0.39473684210526305
0.22569444444444442,0.3296703296703296,0.08361204013377926,0.08561643835616436,0.21875,0.21301775147928997,,0.329896907216495,0.16872427983539096,0.8421052631578945
0.4930555555555555,,0.1003344481605351,0.07191780821917809,0.4375,0.36686390532544383,0.2499999999999858,0.39175257731958757,0.09053497942386829,0.6842105263157896
,0.5934065934065934,0.3311036789297659,0.11986301369863014,0.45,,,0.4226804123711343,0.6172839506172841,
,,,0.1678082191780822,0.2375,0.4378698224852071,,,0.7078189300411523,0.5526315789473684
0.19444444444444442,,,0.054794520547945216,0.1875,0.3136094674556213,0.5,0.44329896907216515,0.16872427983539096,0.4736842105263155
0.19444444444444442,0.5054945054945055,0.12709030100334448,0.1643835616438356,0.29375,0.41420118343195267,,0.38144329896907214,0.4609053497942388,0.26315789473684204
0.00347222222222221,0.37362637362637363,0.42809364548494977,0.10616438356164382,0.3125,,0.5,0.6391752577319587,,0.2236842105263157
0.17013888888888884,0.2857142857142857,0.939799331103679,0.26712328767123283,0.24375000000000002,0.4378698224852071,1.0,0.4123711340206184,0.2098765432098766,
0.28124999999999994,0.3516483516483516,0.01672240802675585,0.14726027397260272,,0.5680473372781064,0.5,0.6082474226804124,0.40740740740740744,0.1315789473684208
0.10416666666666664,0.47252747252747246,0.3745819397993311,0.113013698630137,0.19374999999999998,0.49112426035502965,,0.4226804123711343,0.4197530864197532,0.17105263157894712
0.09374999999999996,0.3626373626373626,0.21739130434782608,0.1232876712328767,,0.4023668639053254,0.5,,0.4320987654320988,0.5263157894736841
0.06944444444444443,0.3296703296703296,0.34782608695652173,0.09246575342465754,0.29375,0.29585798816568043,0.5,0.16494845360824772,0.44444444444444453,0.5263157894736841
0.25,0.43956043956043955,0.32441471571906355,,0.2375,0.4319526627218935,0.5,0.2886597938144333,0.09053497942386829,0.6842105263157896
,0.5384615384615384,,0.13013698630136988,,0.7455621301775148,0.5,0.4123711340206184,0.2880658436213992,
0.14930555555555552,0.2857142857142857,0.043478260869565216,0.1643835616438356,0.4125,0.47928994082840237,0.5,0.4123711340206184,0.3539094650205762,0.32894736842105265
0.2048611111111111,0.7362637362637362,0.3913043478260869,0.0821917808219178,0.4125,0.5443786982248522,0.7499999999999858,0.16494845360824772,0.23456790123456794,0.1578947368421051
0.5694444444444443,0.13186813186813184,0.20735785953177258,0.17465753424657532,0.24375000000000002,0.6627218934911243,0.5,0.4536082474226806,0.32921810699588483,
0.13888888888888884,0.41758241758241754,0.41806020066889626,0.14041095890410957,0.3125,0.47928994082840237,0.5,0.30927835051546415,0.30041152263374493,0.39473684210526305
0.10416666666666664,0.37362637362637363,0.020066889632107024,0.0958904109589041,0.21250000000000002,,0.5,0.38144329896907214,0.23456790123456794,0.4473684210526314
0.059027777777777776,0.39560439560439553,0.09698996655518394,0.05136986301369863,0.2,0.27218934911242604,0.5,0.3608247422680413,0.18106995884773663,0.5526315789473684
0.25,0.46153846153846145,,0.1643835616438356,0.19374999999999998,0.485207100591716,0.5,0.40206185567010344,0.27572016460905346,0.27631578947368407
0.26041666666666663,0.40659340659340654,0.2876254180602007,0.058219178082191764,0.31875000000000003,0.41420118343195267,0.2499999999999858,0.48453608247422686,,0.7894736842105263
0.06944444444444443,0.3296703296703296,0.10702341137123747,0.07191780821917809,0.24375000000000002,0.378698224852071,0.5,0.2886597938144333,0.34156378600823056,0.4210526315789471
0.19444444444444442,0.24175824175824173,0.46488294314381273,0.0958904109589041,0.21875,0.3254437869822485,0.5,0.2989690721649487,,0.48684210526315774
0.17013888888888884,0.46153846153846145,0.3377926421404682,0.113013698630137,0.48749999999999993,,0.5,0.44329896907216515,0.3950617283950618,
,0.45054945054945045,0.5351170568561873,,0.425,0.47337278106508873,,,0.47325102880658443,0.5263157894736841
,0.3516483516483516,0.47157190635451507,0.1506849315068493,0.5,0.5266272189349113,0.5,0.6185567010309279,0.23456790123456794,
0.059027777777777776,0.45054945054945045,0.0468227424749164,0.0410958904109589,0.21250000000000002,0.4378698224852071,0.2499999999999858,0.2783505154639174,0.7242798353909466,0.7894736842105263
0.1597222222222222,0.2637362637362637,0.20066889632107024,0.14726027397260272,0.3125,,0.5,0.5876288659793816,0.5761316872427985,0.26315789473684204
,0.47252747252747246,0.4983277591973245,,0.21250000000000002,,,0.6185567010309279,,
0.059027777777777776,0.3186813186813186,0.5117056856187291,0.11986301369863014,0.4625,0.4497041420118343,0.5,0.44329896907216515,,
,0.3846153846153845,0.2040133779264214,,0.2375,0.47337278106508873,0.5,0.39175257731958757,0.2880658436213992,0.605263157894737
0.26041666666666663,0.3626373626373626,0.2040133779264214,,0.125,0.20118343195266275,0.5,0.6082474226804124,0.4609053497942388,0.6973684210526316
,0.3516483516483516,0.043478260869565216,0.0410958904109589,0.32499999999999996,0.4674556213017751,0.2499999999999858,0.525773195876289,0.40740740740740744,0.7894736842105263
0.1597222222222222,0.3076923076923077,0.020066889632107024,0.0958904109589041,0.22499999999999998,0.3254437869822485,0.5,0.4123711340206184,0.3950617283950618,0.5394736842105261
0.18055555555555552,0.5384615384615384,0.1605351170568562,0.0821917808219178,0.35,0.4378698224852071,0.2499999999999858,0.2886597938144333,0.19753086419753085,0.631578947368421
0.09374999999999996,0.2857142857142857,0.07023411371237459,,0.037500000000000006,0.4497041420118343,0.5,0.2989690721649487,0.6707818930041154,0.3157894736842104
0.19444444444444442,0.3846153846153845,0.020066889632107024,0.14041095890410957,,0.44378698224852065,0.2499999999999858,0.65979381443299,,0.5789473684210524
0.21527777777777773,0.8131868131868131,0.05351170568561872,0.0684931506849315,,,,,0.37860082304526754,
,0.1648351648351648,0.020066889632107024,0.14726027397260272,0.4750000000000001,0.6094674556213018,0.5,0.329896907216495,0.26337448559670784,0.21052631578947345
0.1597222222222222,0.3406593406593406,0.6187290969899666,0.1678082191780822,0.39999999999999997,0.6035502958579881,0.7499999999999858,0.7216494845360826,,0.3157894736842104
0.18055555555555552,0.3516483516483516,0.29431438127090304,0.1267123287671233,0.3625,0.5147928994082841,0.5,0.4536082474226806,0.48559670781893005,0.5263157894736841
0.14930555555555552,,0.40133779264214053,0.113013698630137,0.3875,,0.5,0.39175257731958757,0.3539094650205762,
,,0.29431438127090304,0.07191780821917809,0.34375,0.485207100591716,,0.525773195876289,0.30041152263374493,0.631578947368421
0.13888888888888884,0.45054945054945045,0.01672240802675585,0.1267123287671233,0.26249999999999996,0.47928994082840237,0.5,,0.31275720164609055,0.5526315789473684
0.10416666666666664,0.43956043956043955,,0.1232876712328767,0.1625,,0.5,0.44329896907216515,0.2880658436213992,0.3421052631578947
0.10416666666666664,0.42857142857142855,0.030100334448160543,0.13356164383561642,0.125,0.485207100591716,0.5,0.2474226804123716,0.24691358024691368,0.4210526315789471
0.26041666666666663,0.39560439560439553,0.030100334448160543,0.06506849315068491,0.07500000000000001,0.46153846153846156,0.5,0.3195876288659796,0.37860082304526754,0.3157894736842104
0.2361111111111111,0.3186813186813186,0.36454849498327757,0.03767123287671233,0.26249999999999996,,0.5,0.39175257731958757,0.5514403292181072,0.8421052631578945
0.19444444444444442,,0.06354515050167224,,,0.485207100591716,0.5,0.65979381443299,0.34156378600823056,0.4736842105263155
0.5937499999999998,,0.1906354515050167,0.06506849315068491,0.125,0.1952662721893491,,0.3608247422680413,0.5102880658436215,0.8552631578947365
0.2916666666666666,,0.588628762541806,0.1095890410958904,0.48749999999999993,,0.7499999999999858,0.4226804123711343,,0.1315789473684208
0.25,0.48351648351648346,0.2976588628762542,0.030821917808219176,0.04375,0.23076923076923073,0.5,0.21649484536082486,0.2222222222222222,0.8026315789473684
0.0833333333333333,0.3076923076923077,0.4816053511705686,0.09246575342465754,0.21250000000000002,0.33136094674556216,0.5,0.3608247422680413,0.2880658436213992,0.4999999999999998
0.28124999999999994,0.2967032967032967,0.12709030100334448,0.06506849315068491,0.07500000000000001,0.17751479289940825,0.2499999999999858,,0.6049382716049384,0.8026315789473684
0.19444444444444442,0.5054945054945055,0.12709030100334448,,0.29375,0.41420118343195267,0.5,0.38144329896907214,0.4609053497942388,0.26315789473684204
0.12499999999999996,0.3516483516483516,0.2675585284280937,0.09931506849315067,0.1375,,0.5,0.4123711340206184,0.4197530864197532,0.5526315789473684
0.1597222222222222,0.3186813186813186,0.3210702341137124,0.017123287671232876,0.22499999999999998,0.33136094674556216,0.5,0.3711340206185567,0.07818930041152267,0.48684210526315774
0.19444444444444442,0.45054945054945045,,0.1095890410958904,0.0625,0.3846153846153846,0.5,,0.2880658436213992,0.39473684210526305
0.12499999999999996,0.21978021978021978,0.8127090301003345,0.1095890410958904,0.3125,0.33136094674556216,0.7499999999999858,0.4536082474226806,0.30041152263374493,0.1578947368421051
0.09374999999999996,0.2857142857142857,0.23411371237458192,0.0958904109589041,0.22499999999999998,0.4378698224852071,0.5,0.4948453608247423,0.5925925925925928,0.26315789473684204
0.11458333333333333,0.5604395604395603,0.8996655518394648,,,0.378698224852071,1.0,0.44329896907216515,0.31275720164609055,
0.12499999999999996,0.3516483516483516,0.4548494983277592,0.0958904109589041,0.15,0.3195266272189349,0.5,0.5670103092783507,0.40740740740740744,0.4736842105263155
0.2048611111111111,0.3186813186813186,,0.113013698630137,,0.5976331360946745,0.5,0.5670103092783507,0.5925925925925928,0.43421052631578916
0.5416666666666665,0.10989010989010989,0.10702341137123747,0.10273972602739725,0.1875,0.20118343195266275,0.5,0.5773195876288661,0.19753086419753085,
0.13888888888888884,0.5384615384615384,0.0033444816053511753,0.16095890410958905,0.09375,0.17751479289940825,0.5,0.3195876288659796,0.19753086419753085,0.4210526315789471
0.25,0.3516483516483516,0.030100334448160543,0.10616438356164382,,0.2544378698224852,,0.536082474226804,0.3539094650205762,0.7499999999999998
0.21527777777777773,0.2967032967032967,0.22408026755852842,0.1643835616438356,0.19374999999999998,0.485207100591716,0.5,,0.34156378600823056,0.7368421052631577
,0.5164835164835164,0.043478260869565216,0.297945205479452,0.30000000000000004,,0.5,0.4536082474226806,0.16872427983539096,0.3157894736842104
0.2361111111111111,0.3186813186813186,0.21739130434782608,0.07876712328767121,0.3125,0.47928994082840237,0.5,0.6082474226804124,0.26337448559670784,
0.22569444444444442,0.2967032967032967,0.2675585284280937,,,0.3195266272189349,0.5,0.5670103092783507,0.40740740740740744,0.5263157894736841
0.12499999999999996,0.2637362637362637,0.030100334448160543,0.09931506849315067,0.11250000000000002,0.5147928994082841,0.5,0.48453608247422686,0.3950617283950618,0.5526315789473684
0.14930555555555552,,0.02675585284280936,0.1232876712328767,0.24375000000000002,0.30769230769230765,0.5,0.4536082474226806,0.4197530864197532,0.48684210526315774
0.0833333333333333,0.39560439560439553,,0.11986301369863014,0.04375,0.16568047337278102,0.5,0.8969072164948453,0.5925925925925928,0.4999999999999998
,0.3296703296703296,,0.08561643835616436,0.525,0.6627218934911243,0.5,0.34020618556701043,0.3539094650205762,0.368421052631579
0.32638888888888884,0.40659340659340654,0.43143812709030094,,0.26875,0.47337278106508873,0.5,0.40206185567010344,0.3539094650205762,
0.361111111111111,,0.5585284280936456,0.06506849315068491,0.22499999999999998,,0.5,0.2783505154639174,0.19753086419753085,0.7631578947368418
0.25,,,0.13013698630136988,,0.7159763313609467,,,,0.26315789473684204
0.21527777777777773,0.3296703296703296,0.07692307692307691,0.08561643835616436,0.037500000000000006,0.7159763313609467,0.5,0.44329896907216515,0.5102880658436215,0.32894736842105265
0.0833333333333333,0.3076923076923077,0.0468227424749164,0.09931506849315067,0.4125,0.5207100591715976,0.5,0.3711340206185567,0.2880658436213992,0.381578947368421
0.3715277777777777,0.3626373626373626,0.020066889632107024,0.13013698630136988,,0.34911242603550297,0.5,0.670103092783505,0.27572016460905346,0.605263157894737
0.2361111111111111,0.2857142857142857,0.40133779264214053,0.14726027397260272,0.2375,0.5976331360946745,0.7499999999999858,0.48453608247422686,0.3662551440329218,0.21052631578947345
0.2048611111111111,0.1648351648351648,0.01672240802675585,0.05136986301369863,0.06875,0.21301775147928997,0.2499999999999858,0.536082474226804,0.2222222222222222,0.5921052631578945
0.059027777777777776,0.2967032967032967,0.7859531772575251,0.13356164383561642,0.17500000000000002,0.4201183431952663,0.7499999999999858,0.16494845360824772,0.26337448559670784,0.11842105263157876
